name,location,trade,grade_type,attribution,url
察右中旗医院,内蒙古自治区,公立医院,二乙,综合医院,
陈巴尔虎旗宝日希勒煤矿职工医院,内蒙古自治区,公立医院,二乙,综合医院,
大兴安岭林管局根河林业局职工医院,内蒙古自治区,公立医院,二乙,综合医院,
东乌珠穆沁旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
额尔古纳市人民医院,内蒙古自治区,公立医院,二乙,综合医院,
额尔古纳市中蒙医院,内蒙古自治区,公立医院,二乙,综合医院,
额济纳旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
鄂伦春自治旗第二人民医院,内蒙古自治区,公立医院,二乙,综合医院,
鄂伦春自治旗第一人民医院,内蒙古自治区,公立医院,二乙,综合医院,
鄂托克前旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
鄂托克旗医院,内蒙古自治区,公立医院,二乙,综合医院,
鄂温克族自治旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
丰镇市人民医院,内蒙古自治区,公立医院,二乙,综合医院,
固阳县人民医院,内蒙古自治区,公立医院,二乙,综合医院,
海拉尔铁路医院,内蒙古自治区,公立医院,二乙,综合医院,
和林格尔县人民医院,内蒙古自治区,公立医院,二乙,综合医院,
华能伊敏煤电公司职工医院,内蒙古自治区,公立医院,二乙,综合医院,
呼和浩特市回民医院,内蒙古自治区,公立医院,二乙,综合医院,
呼和浩特市赛罕区二医院,内蒙古自治区,公立医院,二乙,综合医院,
呼和浩特市邮电医院,内蒙古自治区,公立医院,二乙,综合医院,
吉文林业局职工医院,内蒙古自治区,公立医院,二乙,综合医院,
喀喇沁旗医院,内蒙古自治区,公立医院,二乙,综合医院,
喀喇沁旗中蒙医院,内蒙古自治区,公立医院,二乙,综合医院,
科尔沁右翼中旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
凉城县医院,内蒙古自治区,公立医院,二乙,综合医院,
满洲里市第二医院,内蒙古自治区,公立医院,二乙,综合医院,
满洲里市中蒙医院,内蒙古自治区,公立医院,二乙,综合医院,
莫力达瓦达斡尔族自治旗中蒙医院,内蒙古自治区,公立医院,二乙,综合医院,
内蒙古呼伦贝尔市莫旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
内蒙古监狱管理局第二医院,内蒙古自治区,公立医院,二乙,综合医院,
内蒙古监狱管理局中心医院,内蒙古自治区,公立医院,二乙,综合医院,
内蒙古科尔沁右翼中旗济困医院,内蒙古自治区,公立医院,二乙,综合医院,
内蒙古自治区包头钢铁公司第三医院,内蒙古自治区,公立医院,二乙,综合医院,
内蒙古自治区锡林郭勒盟苏尼特左旗蒙医医院,内蒙古自治区,公立医院,二乙,综合医院,
商都县人民医院,内蒙古自治区,公立医院,二乙,综合医院,
四子王旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
苏尼特左旗医院,内蒙古自治区,公立医院,二乙,综合医院,
太仆寺旗医院,内蒙古自治区,公立医院,二乙,综合医院,
土默特左旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
托克托县医院,内蒙古自治区,公立医院,二乙,综合医院,
突泉县人民医院,内蒙古自治区,公立医院,二乙,综合医院,
武川县医院,内蒙古自治区,公立医院,二乙,综合医院,
乌海市第三人民医院,内蒙古自治区,公立医院,二乙,综合医院,
乌兰察布市第三医院,内蒙古自治区,公立医院,二乙,综合医院,
乌拉盖管理区医院,内蒙古自治区,公立医院,二乙,综合医院,
乌拉特中旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
乌审旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
镶黄旗蒙医院,内蒙古自治区,公立医院,二乙,综合医院,
镶黄旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
锡林浩特市人民医院,内蒙古自治区,公立医院,二乙,综合医院,
新巴尔虎右旗蒙医院,内蒙古自治区,公立医院,二乙,综合医院,
兴和县医院,内蒙古自治区,公立医院,二乙,综合医院,
新右旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
西乌珠穆沁旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
牙克石市伊图里河医院,内蒙古自治区,公立医院,二乙,综合医院,
伊金霍洛旗人民医院,内蒙古自治区,公立医院,二乙,综合医院,
伊金霍洛旗医院,内蒙古自治区,公立医院,二乙,综合医院,
正蓝旗医院,内蒙古自治区,公立医院,二乙,综合医院,
正镶白旗蒙医院,内蒙古自治区,公立医院,二乙,综合医院,
正镶白旗医院,内蒙古自治区,公立医院,二乙,综合医院,
准格尔旗大路医院,内蒙古自治区,公立医院,二乙,综合医院,
卓资县人民医院,内蒙古自治区,公立医院,二乙,综合医院,
阿鲁科尔沁旗同济医院,内蒙古自治区,公立医院,二乙,专科医院,
赤峰市精神病防治院,内蒙古自治区,公立医院,二乙,专科医院,
多伦县中医院,内蒙古自治区,公立医院,二乙,专科医院,
鄂托克旗蒙医院,内蒙古自治区,公立医院,二乙,专科医院,
杭锦旗蒙医医院,内蒙古自治区,公立医院,二乙,专科医院,
呼和浩特市妇幼保健院,内蒙古自治区,公立医院,二乙,专科医院,
开鲁县中医医院,内蒙古自治区,公立医院,二乙,专科医院,
内蒙古科尔沁右翼中旗中医院,内蒙古自治区,公立医院,二乙,专科医院,
通辽市口腔医院,内蒙古自治区,公立医院,二乙,专科医院,
乌审旗蒙医综合医院,内蒙古自治区,公立医院,二乙,专科医院,
兴和县中医院,内蒙古自治区,公立医院,二乙,专科医院,
西乌珠穆沁旗蒙医医院,内蒙古自治区,公立医院,二乙,专科医院,
伊金霍洛旗妇幼保健院,内蒙古自治区,公立医院,二乙,专科医院,
额济纳旗蒙医医院,内蒙古自治区,公立医院,二丙,综合医院,
鄂伦春旗甘河镇中心卫生院,内蒙古自治区,公立医院,一甲,综合医院,
阿拉善盟蒙医医院,内蒙古自治区,私立医院,三甲,专科医院,
呼伦贝尔大雁医院,内蒙古自治区,私立医院,二甲,综合医院,
克什克腾旗蒙医中医医院,内蒙古自治区,私立医院,二甲,综合医院,
包头云龙骨科医院,内蒙古自治区,私立医院,二甲,专科医院,
鄂尔多斯市广厦医院,内蒙古自治区,私立医院,二乙,综合医院,
鄂尔多斯同仁医院,内蒙古自治区,私立医院,二乙,综合医院,
华通公乌素医院,内蒙古自治区,私立医院,二乙,综合医院,
呼和浩特市玉泉区红十字医院,内蒙古自治区,私立医院,二乙,综合医院,
乌海樱花医院,内蒙古自治区,私立医院,二乙,综合医院,
包头九州泌尿专科医院,内蒙古自治区,私立医院,二乙,专科医院,
呼和浩特弘济中医风湿病医院,内蒙古自治区,私立医院,二乙,专科医院,
内蒙古中安类风湿骨关节专科医院,内蒙古自治区,私立医院,二乙,专科医院,
锡林郭勒欧亚泌尿专科医院,内蒙古自治区,私立医院,二乙,专科医院,
定西市人民医院,甘肃省,公立医院,三甲,综合医院,
兰州大学第一医院,甘肃省,公立医院,三甲,综合医院,
天水市中医医院,甘肃省,公立医院,三甲,综合医院,
甘肃省第二人民医院,甘肃省,公立医院,三甲,综合医院,
甘肃省人民医院,甘肃省,公立医院,三甲,综合医院,
甘肃医学院附属医院,甘肃省,公立医院,三甲,综合医院,
甘肃中医药大学附属医院,甘肃省,公立医院,三甲,综合医院,
河西学院附属张掖人民医院,甘肃省,公立医院,三甲,综合医院,
酒泉市人民医院,甘肃省,公立医院,三甲,综合医院,
兰州大学第二医院,甘肃省,公立医院,三甲,综合医院,
兰州军区总医院安宁分院,甘肃省,公立医院,三甲,综合医院,
兰州市第一人民医院,甘肃省,公立医院,三甲,综合医院,
庆阳市人民医院,甘肃省,公立医院,三甲,综合医院,
天水市第一人民医院,甘肃省,公立医院,三甲,综合医院,
中国人民解放军第七医院,甘肃省,公立医院,三甲,综合医院,
中国人民解放军第一医院,甘肃省,公立医院,三甲,综合医院,
中国人民解放军联勤保障部队第九四〇医院,甘肃省,公立医院,三甲,综合医院,
甘肃省武威肿瘤医院,甘肃省,公立医院,三甲,专科医院,
兰州大学口腔医院,甘肃省,公立医院,三甲,专科医院,
甘肃省康复中心医院,甘肃省,公立医院,三甲,专科医院,
甘肃省肿瘤医院,甘肃省,公立医院,三甲,专科医院,
甘肃省中医院,甘肃省,公立医院,三甲,专科医院,
庆阳市中医医院,甘肃省,公立医院,三甲,专科医院,
天水市中西医结合医院,甘肃省,公立医院,三甲,专科医院,
兰州石化总医院,甘肃省,公立医院,三乙,综合医院,
白银市第二人民医院,甘肃省,公立医院,三乙,综合医院,
白银市第一人民医院,甘肃省,公立医院,三乙,综合医院,
白银市中心医院,甘肃省,公立医院,三乙,综合医院,
嘉峪关市第一人民医院,甘肃省,公立医院,三乙,综合医院,
金川集团职工医院,甘肃省,公立医院,三乙,综合医院,
酒钢医院,甘肃省,公立医院,三乙,综合医院,
兰州市城关区第二人民医院,甘肃省,公立医院,三乙,综合医院,
临夏市人民医院,甘肃省,公立医院,三乙,综合医院,
临夏州人民医院,甘肃省,公立医院,三乙,综合医院,
陇南市第一人民医院,甘肃省,公立医院,三乙,综合医院,
平凉市第二人民医院,甘肃省,公立医院,三乙,综合医院,
庆阳长庆局职工医院,甘肃省,公立医院,三乙,综合医院,
武警甘肃省总队医院,甘肃省,公立医院,三乙,综合医院,
武威市凉州医院,甘肃省,公立医院,三乙,综合医院,
武威市人民医院,甘肃省,公立医院,三乙,综合医院,
西安宝石花长庆职工医院,甘肃省,公立医院,三乙,综合医院,
窑街煤电公司总医院,甘肃省,公立医院,三乙,综合医院,
中国人民解放军第513医院,甘肃省,公立医院,三乙,综合医院,
中国人民解放军联勤保障部队九四三医院,甘肃省,公立医院,三乙,综合医院,
甘肃省武威市中医医院,甘肃省,公立医院,三乙,专科医院,
武威市凉州区中医院,甘肃省,公立医院,三乙,专科医院,
安定区第二医院,甘肃省,公立医院,二甲,综合医院,
崇信县人民医院,甘肃省,公立医院,二甲,综合医院,
宕昌县人民医院,甘肃省,公立医院,二甲,综合医院,
迭部县人民医院,甘肃省,公立医院,二甲,综合医院,
敦煌市医院,甘肃省,公立医院,二甲,综合医院,
甘谷县人民医院,甘肃省,公立医院,二甲,综合医院,
甘肃成县人民医院,甘肃省,公立医院,二甲,综合医院,
甘肃圣德瑞康医院,甘肃省,公立医院,二甲,综合医院,
甘肃省酒泉农垦职工医院,甘肃省,公立医院,二甲,综合医院,
甘肃省人民医院红古分院,甘肃省,公立医院,二甲,综合医院,
甘肃省人民医院西院区,甘肃省,公立医院,二甲,综合医院,
甘州区人民医院,甘肃省,公立医院,二甲,综合医院,
皋兰县人民医院,甘肃省,公立医院,二甲,综合医院,
高台县人民医院,甘肃省,公立医院,二甲,综合医院,
瓜州县人民医院,甘肃省,公立医院,二甲,综合医院,
古浪县人民医院,甘肃省,公立医院,二甲,综合医院,
国营五Ｏ四厂职工医院,甘肃省,公立医院,二甲,综合医院,
和政县人民医院,甘肃省,公立医院,二甲,综合医院,
华池县第二人民医院,甘肃省,公立医院,二甲,综合医院,
华池县人民医院,甘肃省,公立医院,二甲,综合医院,
华亭煤业集团公司总医院,甘肃省,公立医院,二甲,综合医院,
华亭市人民医院,甘肃省,公立医院,二甲,综合医院,
华亭县第二人民医院,甘肃省,公立医院,二甲,综合医院,
会宁县人民医院,甘肃省,公立医院,二甲,综合医院,
徽县人民医院,甘肃省,公立医院,二甲,综合医院,
嘉峪关市第二人民医院,甘肃省,公立医院,二甲,综合医院,
金昌市第一人民医院,甘肃省,公立医院,二甲,综合医院,
金昌市人民医院,甘肃省,公立医院,二甲,综合医院,
泾川县人民医院,甘肃省,公立医院,二甲,综合医院,
静宁县人民医院,甘肃省,公立医院,二甲,综合医院,
靖远县人民医院,甘肃省,公立医院,二甲,综合医院,
金塔县人民医院,甘肃省,公立医院,二甲,综合医院,
酒泉市第二人民医院,甘肃省,公立医院,二甲,综合医院,
酒泉市人民医院新城医院,甘肃省,公立医院,二甲,综合医院,
兰石医院,甘肃省,公立医院,二甲,综合医院,
